Time,u[0],d[0],x[0],x[1],x[2],y[0]
1.087,-0.388601,-1.82152,0.0474749,0.463948,0.548995,0.388601
1.088,-0.387108,1.34414,0.0479391,0.46444,0.550339,0.387108
1.089,-0.387933,-0.363311,0.0484029,0.463225,0.549976,0.387933
1.09,-0.387507,1.44577,0.0488665,0.46382,0.551422,0.387507
1.091,-0.388406,-3.45631,0.0493281,0.459514,0.547965,0.388406
1.092,-0.385715,2.20869,0.0497883,0.460876,0.550174,0.385715
1.093,-0.387173,1.27551,0.0502494,0.461304,0.551449,0.387173
1.094,-0.387947,-0.40078,0.0507101,0.460054,0.551049,0.387947
1.095,-0.387493,2.53604,0.051171,0.461742,0.553585,0.387493
1.096,-0.38919,-0.68788,0.051632,0.460204,0.552897,0.38919
1.097,-0.388525,-1.87364,0.0520908,0.457483,0.551023,0.388525
1.098,-0.386992,-1.76239,0.052547,0.454877,0.549261,0.386992
1.099,-0.38554,3.81348,0.0530033,0.457849,0.553074,0.38554
1.1,-0.388172,-1.09944,0.0534602,0.455904,0.551975,0.388172
1.101,-0.387205,1.78934,0.0539166,0.45685,0.553764,0.387205
1.102,-0.388354,0.474981,0.0543733,0.45648,0.554239,0.388354
1.103,-0.38854,-0.864568,0.0548289,0.454771,0.553375,0.38854
1.104,-0.387745,-0.433482,0.055283,0.453496,0.552941,0.387745
1.105,-0.387265,1.87311,0.055737,0.454528,0.554814,0.387265
1.106,-0.388475,2.23242,0.0561923,0.455917,0.557047,0.388475
1.107,-0.389946,1.8958,0.0566487,0.456966,0.558942,0.389946
1.108,-0.391171,-3.19437,0.0571036,0.452926,0.555748,0.391171
1.109,-0.388668,0.0707155,0.0575562,0.452155,0.555819,0.388668
1.11,-0.388557,0.642067,0.0580082,0.451957,0.556461,0.388557
1.111,-0.388863,-2.16763,0.0584587,0.44895,0.554293,0.388863
1.112,-0.387113,0.406372,0.0589074,0.44852,0.5547,0.387113
1.113,-0.387247,1.0335,0.059356,0.448718,0.555733,0.387247
1.114,-0.38784,0.6955,0.0598047,0.448577,0.556429,0.38784
1.115,-0.388186,-0.0873657,0.0602528,0.447653,0.556341,0.388186
1.116,-0.387958,-2.14395,0.060699,0.444675,0.554197,0.387958
1.117,-0.386224,-0.136614,0.0611432,0.443708,0.554061,0.386224
1.118,-0.38596,-0.531421,0.0615862,0.442348,0.553529,0.38596
1.119,-0.385407,1.13026,0.0620287,0.44265,0.55466,0.385407
1.12,-0.386071,0.500426,0.0624712,0.442322,0.55516,0.386071
1.121,-0.386273,-2.79246,0.0629117,0.438703,0.552368,0.386273
1.122,-0.384064,3.45997,0.0633517,0.441338,0.555827,0.384064
1.123,-0.386434,0.232944,0.0637928,0.440744,0.55606,0.386434
1.124,-0.38644,0.396416,0.0642333,0.440313,0.556457,0.38644
1.125,-0.386565,-0.954364,0.0646727,0.438533,0.555502,0.386565
1.126,-0.385701,1.12401,0.0651114,0.438833,0.556626,0.385701
1.127,-0.386359,1.01629,0.0655503,0.439024,0.557643,0.386359
1.128,-0.386938,-1.1583,0.0659883,0.43704,0.556484,0.386938
1.129,-0.385924,0.395889,0.0664252,0.436613,0.55688,0.385924
1.13,-0.386048,-2.9003,0.0668599,0.432892,0.55398,0.386048
1.131,-0.383759,0.86399,0.0672928,0.43294,0.554844,0.383759
1.132,-0.384227,0.406886,0.0677256,0.43253,0.555251,0.384227
1.133,-0.384359,0.352249,0.0681579,0.432065,0.555603,0.384359
1.134,-0.384452,0.334168,0.0685897,0.431583,0.555937,0.384452
1.135,-0.38453,-0.0657288,0.0690208,0.430702,0.555872,0.38453
1.136,-0.384316,-0.228059,0.069451,0.429659,0.555644,0.384316
1.137,-0.383983,0.558367,0.0698806,0.429404,0.556202,0.383983
1.138,-0.384226,0.138814,0.0703096,0.42873,0.556341,0.384226
1.139,-0.384161,-0.760284,0.0707376,0.427157,0.55558,0.384161
1.14,-0.383438,-2.28437,0.0711632,0.424064,0.553296,0.383438
1.141,-0.381599,-0.71326,0.0715865,0.422546,0.552583,0.381599
1.142,-0.380911,-0.758128,0.0720082,0.420985,0.551825,0.380911
1.143,-0.38019,-1.46878,0.0724281,0.418716,0.550356,0.38019
1.144,-0.378949,-0.604465,0.0728461,0.417314,0.549751,0.378949
1.145,-0.378342,-1.03894,0.0732625,0.415481,0.548713,0.378342
1.146,-0.377416,-0.341616,0.0736774,0.414347,0.548371,0.377416
1.147,-0.377,2.13647,0.0740924,0.415691,0.550507,0.377
1.148,-0.3784,-1.30393,0.0745071,0.413594,0.549203,0.3784
1.149,-0.377279,0.479458,0.0749205,0.413283,0.549683,0.377279
1.15,-0.377465,0.620034,0.0753337,0.413112,0.550303,0.377465
1.151,-0.377753,1.70629,0.0757473,0.414027,0.552009,0.377753
1.152,-0.378836,-1.21855,0.0761603,0.412017,0.550791,0.378836
1.153,-0.377778,0.718847,0.0765723,0.411946,0.55151,0.377778
1.154,-0.378138,-0.484173,0.0769836,0.410672,0.551025,0.378138
1.155,-0.377617,-0.264661,0.0773937,0.40962,0.550761,0.377617
1.156,-0.377256,-0.544345,0.0778027,0.40829,0.550216,0.377256
1.157,-0.376691,-2.51418,0.0782093,0.404992,0.547702,0.376691
1.158,-0.374684,5.85663e-05,0.0786139,0.404213,0.547702,0.374684
1.159,-0.374518,-0.532872,0.0790175,0.402902,0.547169,0.374518
1.16,-0.373962,-1.34845,0.0794193,0.400778,0.545821,0.373962
1.161,-0.372809,2.79019,0.0798211,0.402793,0.548611,0.372809
1.162,-0.374686,-2.11535,0.0802225,0.399902,0.546496,0.374686
1.163,-0.372971,-1.44675,0.0806213,0.397683,0.545049,0.372971
1.164,-0.371746,1.07243,0.0810191,0.397986,0.546121,0.371746
1.165,-0.372365,-2.64467,0.0814154,0.394573,0.543477,0.372365
1.166,-0.370263,0.442073,0.0818098,0.39425,0.543919,0.370263
1.167,-0.370421,1.11041,0.0822042,0.394596,0.545029,0.370421
1.168,-0.371068,0.545527,0.0825987,0.394376,0.545575,0.371068
1.169,-0.371302,0.585331,0.082993,0.394195,0.54616,0.371302
1.17,-0.371564,1.75293,0.0833877,0.395182,0.547913,0.371564
1.171,-0.372681,-1.16505,0.0837819,0.39325,0.546748,0.372681
1.172,-0.371661,1.88832,0.0841757,0.394373,0.548636,0.371661
1.173,-0.372877,1.37898,0.0845704,0.394984,0.550015,0.372877
1.174,-0.373719,1.06381,0.0849655,0.395279,0.551079,0.373719
1.175,-0.37433,0.200368,0.0853605,0.39471,0.551279,0.37433
1.176,-0.374309,-0.998948,0.0857543,0.392943,0.550281,0.374309
1.177,-0.373409,-4.92087,0.0861444,0.387259,0.54536,0.373409
1.178,-0.369638,-0.474974,0.0865311,0.386028,0.544885,0.369638
1.179,-0.369123,-2.43116,0.0869155,0.382843,0.542453,0.369123
1.18,-0.367176,-0.121302,0.0872979,0.381972,0.542332,0.367176
1.181,-0.366921,-0.0300631,0.0876795,0.381194,0.542302,0.366921
1.182,-0.366733,1.44539,0.088061,0.381891,0.543748,0.366733
1.183,-0.367624,0.143694,0.0884426,0.381285,0.543891,0.367624
1.184,-0.367563,-0.246699,0.0888234,0.38029,0.543645,0.367563
1.185,-0.367215,-0.353973,0.0892032,0.379189,0.543291,0.367215
1.186,-0.366789,0.82945,0.0895824,0.379273,0.54412,0.366789
1.187,-0.367229,-0.564843,0.089961,0.377962,0.543555,0.367229
1.188,-0.366648,0.305213,0.0903388,0.377523,0.54386,0.366648
1.189,-0.366705,-0.228956,0.0907158,0.37655,0.543631,0.366705
1.19,-0.36637,-0.576268,0.0910917,0.375232,0.543055,0.36637
1.191,-0.36578,-0.935062,0.0914661,0.373556,0.54212,0.36578
1.192,-0.364928,1.15013,0.0918398,0.373968,0.54327,0.364928
1.193,-0.365603,0.541558,0.0922137,0.37377,0.543812,0.365603
1.194,-0.365832,-0.740005,0.0925867,0.372291,0.543072,0.365832
1.195,-0.365123,2.46208,0.0929599,0.374015,0.545534,0.365123
1.196,-0.366758,0.552104,0.0933338,0.373826,0.546086,0.366758
1.197,-0.366994,0.358427,0.0937074,0.373444,0.546444,0.366994
1.198,-0.367087,0.568199,0.0940808,0.373272,0.547013,0.367087
1.199,-0.367335,-0.936145,0.0944532,0.371596,0.546076,0.367335
1.2,-0.36648,-1.60838,0.0948237,0.369251,0.544468,0.36648
1.201,-0.365134,-3.49514,0.0951908,0.365023,0.540973,0.365134
1.202,-0.362406,0.289765,0.0955556,0.364586,0.541263,0.362406
1.203,-0.362451,1.23009,0.0959204,0.365088,0.542493,0.362451
1.204,-0.363184,0.409569,0.0962854,0.36477,0.542902,0.363184
1.205,-0.363316,0.150039,0.0966498,0.364192,0.543052,0.363316
1.206,-0.363257,0.822609,0.0970141,0.364287,0.543875,0.363257
1.207,-0.363691,-1.30454,0.0973774,0.362256,0.54257,0.363691
1.208,-0.362567,-0.46743,0.097739,0.361064,0.542103,0.362567
1.209,-0.362056,-0.795855,0.0980993,0.359546,0.541307,0.362056
1.21,-0.361305,0.386513,0.0984587,0.359212,0.541694,0.361305
1.211,-0.36142,1.15948,0.0988181,0.35965,0.542853,0.36142
1.212,-0.3621,-0.617654,0.0991771,0.358312,0.542235,0.3621
1.213,-0.361479,0.123558,0.0995351,0.357716,0.542359,0.361479
1.214,-0.361401,-0.506719,0.0998922,0.35649,0.541852,0.361401
1.215,-0.360861,-0.629745,0.100248,0.355144,0.541223,0.360861
1.216,-0.360232,0.129788,0.100603,0.354559,0.541352,0.360232
1.217,-0.360158,0.971885,0.100958,0.354816,0.542324,0.360158
1.218,-0.360701,0.144968,0.101312,0.354246,0.542469,0.360701
1.219,-0.360638,1.57331,0.101667,0.355104,0.544043,0.360638
1.22,-0.361621,1.81175,0.102022,0.356198,0.545854,0.361621
1.221,-0.362777,1.1388,0.102379,0.356618,0.546993,0.362777
1.222,-0.363441,-1.05605,0.102735,0.354842,0.545937,0.363441
1.223,-0.362497,-0.201693,0.103089,0.353924,0.545735,0.362497
1.224,-0.362179,-2.88283,0.103441,0.350327,0.542853,0.362179
1.225,-0.359898,-1.60397,0.10379,0.348014,0.541249,0.359898
1.226,-0.358554,0.819539,0.104138,0.348127,0.542068,0.358554
1.227,-0.358985,1.25616,0.104487,0.348675,0.543324,0.358985
1.228,-0.359735,-1.29704,0.104834,0.346671,0.542027,0.359735
1.229,-0.358615,2.37141,0.105182,0.348336,0.544399,0.358615
1.23,-0.360182,-1.32973,0.105529,0.346299,0.543069,0.360182
1.231,-0.359038,1.58522,0.105876,0.347178,0.544654,0.359038
1.232,-0.360028,1.26161,0.106223,0.347733,0.545916,0.360028
1.233,-0.360781,3.38056,0.106572,0.350403,0.549296,0.360781
1.234,-0.363085,-0.684653,0.106922,0.349006,0.548612,0.363085
1.235,-0.362412,0.191643,0.107271,0.348486,0.548803,0.362412
1.236,-0.362381,1.05881,0.10762,0.348834,0.549862,0.362381
1.237,-0.362984,1.54177,0.107969,0.349664,0.551404,0.362984
1.238,-0.36394,-0.420117,0.108318,0.34853,0.550984,0.36394
1.239,-0.36346,0.677632,0.108666,0.348496,0.551661,0.36346
1.24,-0.363783,-2.4431,0.109013,0.345342,0.549218,0.363783
1.241,-0.361821,-1.74695,0.109357,0.342889,0.547471,0.361821
1.242,-0.36037,-0.550905,0.1097,0.341636,0.54692,0.36037
1.243,-0.359795,0.0131279,0.110041,0.340948,0.546934,0.359795
1.244,-0.359632,-2.18301,0.110381,0.338066,0.544751,0.359632
1.245,-0.357862,0.26383,0.110718,0.337634,0.545014,0.357862
1.246,-0.357884,0.676455,0.111056,0.337615,0.545691,0.357884
1.247,-0.358207,3.77886,0.111395,0.340696,0.54947,0.358207
1.248,-0.360802,-0.665929,0.111735,0.33933,0.548804,0.360802
1.249,-0.360142,0.21591,0.112074,0.338846,0.54902,0.360142
1.25,-0.360127,0.712069,0.112413,0.338859,0.549732,0.360127
1.251,-0.360475,-0.791941,0.112751,0.337369,0.54894,0.360475
1.252,-0.359722,1.71138,0.113089,0.338383,0.550651,0.359722
1.253,-0.360802,-0.564804,0.113427,0.337119,0.550086,0.360802
1.254,-0.360215,0.284986,0.113764,0.336707,0.550371,0.360215
1.255,-0.360251,0.603129,0.1141,0.336613,0.550974,0.360251
1.256,-0.360519,0.884301,0.114437,0.3368,0.551859,0.360519
1.257,-0.360992,-0.0529851,0.114774,0.33605,0.551806,0.360992
1.258,-0.360779,-1.37633,0.115109,0.333978,0.550429,0.360779
1.259,-0.359597,0.0970948,0.115442,0.333382,0.550527,0.359597
1.26,-0.359495,-0.600127,0.115775,0.332089,0.549926,0.359495
1.261,-0.358881,-1.44807,0.116106,0.329951,0.548478,0.358881
1.262,-0.357647,0.693383,0.116436,0.329957,0.549172,0.357647
1.263,-0.357981,1.44727,0.116766,0.330716,0.550619,0.357981
1.264,-0.358867,0.896783,0.117097,0.330923,0.551516,0.358867
1.265,-0.35935,1.74137,0.117429,0.331974,0.553257,0.35935
1.266,-0.36045,-1.28856,0.11776,0.329994,0.551969,0.36045
1.267,-0.359332,0.190065,0.118089,0.329495,0.552159,0.359332
1.268,-0.359296,-0.798431,0.118418,0.328008,0.55136,0.359296
1.269,-0.358537,-1.92266,0.118745,0.3254,0.549438,0.358537
1.27,-0.356954,-1.21396,0.119069,0.323505,0.548224,0.356954
1.271,-0.355891,-1.02355,0.119392,0.321803,0.5472,0.355891
1.272,-0.354968,0.49284,0.119714,0.321619,0.547693,0.354968
1.273,-0.355155,-1.11977,0.120034,0.319823,0.546573,0.355155
1.274,-0.354161,-1.51124,0.120353,0.317639,0.545062,0.354161
1.275,-0.352881,-2.75134,0.120669,0.314219,0.542311,0.352881
1.276,-0.350693,1.16244,0.120983,0.314716,0.543473,0.350693
1.277,-0.351372,-2.20415,0.121297,0.311848,0.541269,0.351372
1.278,-0.349585,1.83364,0.121609,0.313019,0.543102,0.349585
1.279,-0.350755,-0.613879,0.121922,0.311742,0.542489,0.350755
1.28,-0.350133,1.84674,0.122234,0.312927,0.544335,0.350133
1.281,-0.351312,0.446811,0.122547,0.312709,0.544782,0.351312
1.282,-0.351466,-0.678929,0.122859,0.311367,0.544103,0.351466
1.283,-0.350795,-0.199457,0.12317,0.310506,0.543904,0.350795
1.284,-0.350476,3.22462,0.123481,0.313068,0.547128,0.350476
1.285,-0.352663,-2.64462,0.123793,0.309759,0.544484,0.352663
1.286,-0.350552,-0.981419,0.124102,0.308118,0.543502,0.350552
1.287,-0.34966,0.642573,0.12441,0.308103,0.544145,0.34966
1.288,-0.349957,0.23093,0.124718,0.307676,0.544376,0.349957
1.289,-0.349952,-1.23594,0.125025,0.305784,0.54314,0.349952
1.29,-0.348874,-2.16807,0.125329,0.302962,0.540972,0.348874
1.291,-0.347113,-0.103578,0.125631,0.302209,0.540868,0.347113
1.292,-0.346864,-1.00249,0.125933,0.300558,0.539866,0.346864
1.293,-0.345957,0.0834983,0.126233,0.299996,0.539949,0.345957
1.294,-0.345845,-1.97081,0.126532,0.29738,0.537978,0.345845
1.295,-0.344229,-1.30729,0.126828,0.295432,0.536671,0.344229
1.296,-0.3431,-1.74959,0.127122,0.293045,0.534922,0.3431
1.297,-0.341647,3.67013,0.127417,0.296079,0.538592,0.341647
1.298,-0.344162,-2.27401,0.127712,0.293166,0.536318,0.344162
1.299,-0.342324,2.72175,0.128006,0.295252,0.539039,0.342324
1.3,-0.344145,1.45516,0.128302,0.296067,0.540495,0.344145
1.301,-0.345038,-1.67801,0.128596,0.293749,0.538817,0.345038
1.302,-0.343636,0.341091,0.12889,0.293453,0.539158,0.343636
1.303,-0.343712,-1.87193,0.129182,0.290945,0.537286,0.343712
1.304,-0.342169,-0.260061,0.129473,0.290052,0.537026,0.342169
1.305,-0.341806,0.363179,0.129763,0.289784,0.537389,0.341806
1.306,-0.341899,1.74451,0.130053,0.290896,0.539133,0.341899
1.307,-0.343004,2.19813,0.130345,0.29246,0.541332,0.343004
1.308,-0.34444,1.05402,0.130637,0.292876,0.542386,0.34444
1.309,-0.345038,-0.283405,0.13093,0.291956,0.542102,0.345038
1.31,-0.344656,3.43146,0.131223,0.294749,0.545534,0.344656
1.311,-0.346994,-0.447786,0.131517,0.29366,0.545086,0.346994
1.312,-0.346491,-0.564995,0.13181,0.292455,0.544521,0.346491
1.313,-0.345903,-2.09297,0.132101,0.289726,0.542428,0.345903
1.314,-0.344195,1.2888,0.132392,0.29038,0.543717,0.344195
1.315,-0.344964,1.45242,0.132682,0.291197,0.545169,0.344964
1.316,-0.345853,0.73881,0.132974,0.291298,0.545908,0.345853
1.317,-0.346219,1.4746,0.133265,0.292135,0.547382,0.346219
1.318,-0.347123,0.519056,0.133557,0.292015,0.547902,0.347123
1.319,-0.347327,-1.03175,0.133849,0.290345,0.54687,0.347327
1.32,-0.346396,-1.68875,0.134138,0.28802,0.545181,0.346396
1.321,-0.344983,-0.32993,0.134425,0.287058,0.544851,0.344983
1.322,-0.344566,-0.131229,0.134712,0.286295,0.54472,0.344566
1.323,-0.344295,-0.183638,0.134998,0.285482,0.544536,0.344295
1.324,-0.343985,0.917795,0.135283,0.28577,0.545454,0.343985
1.325,-0.344481,-2.31758,0.135568,0.282823,0.543136,0.344481
1.326,-0.342609,3.35641,0.135852,0.285553,0.546493,0.342609
1.327,-0.344891,-0.877939,0.136137,0.284045,0.545615,0.344891
1.328,-0.344072,-1.34377,0.13642,0.282075,0.544271,0.344072
1.329,-0.342913,-2.55268,0.1367,0.278898,0.541718,0.342913
1.33,-0.340868,-2.4203,0.136978,0.27586,0.539298,0.340868
1.331,-0.338921,0.266908,0.137253,0.275512,0.539565,0.338921
1.332,-0.338942,1.19181,0.137529,0.276089,0.540757,0.338942
1.333,-0.339641,1.67885,0.137806,0.277152,0.542436,0.339641
1.334,-0.340695,-1.58428,0.138082,0.274951,0.540851,0.340695
1.335,-0.33936,0.757815,0.138357,0.275094,0.541609,0.33936
1.336,-0.33974,-0.792667,0.138631,0.273687,0.540817,0.33974
1.337,-0.338984,0.81605,0.138905,0.273891,0.541633,0.338984
1.338,-0.339407,-0.413189,0.139178,0.272865,0.541219,0.339407
1.339,-0.338929,1.57065,0.139452,0.273823,0.54279,0.338929
1.34,-0.339904,0.741277,0.139726,0.273951,0.543531,0.339904
1.341,-0.340271,1.44853,0.14,0.274785,0.54498,0.340271
1.342,-0.341156,2.0983,0.140276,0.276266,0.547078,0.341156
1.343,-0.342516,2.03004,0.140552,0.277677,0.549108,0.342516
1.344,-0.343826,1.81081,0.140831,0.278865,0.550919,0.343826
1.345,-0.344974,-1.57887,0.141109,0.276664,0.54934,0.344974
1.346,-0.34364,-0.316341,0.141385,0.275728,0.549024,0.34364
1.347,-0.343231,-1.30022,0.141659,0.273809,0.547724,0.343231
1.348,-0.342102,-0.45742,0.141933,0.272737,0.547266,0.342102
1.349,-0.34159,-0.471197,0.142205,0.271652,0.546795,0.34159
1.35,-0.341068,2.96062,0.142478,0.273998,0.549756,0.341068
1.351,-0.343059,1.72579,0.142752,0.275107,0.551481,0.343059
1.352,-0.344144,-1.80612,0.143026,0.272682,0.549675,0.344144
1.353,-0.342644,-1.1074,0.143298,0.270961,0.548568,0.342644
1.354,-0.341655,2.28607,0.14357,0.272633,0.550854,0.341655
1.355,-0.343151,-0.640263,0.143842,0.271378,0.550214,0.343151
1.356,-0.342504,-1.00742,0.144112,0.269757,0.549206,0.342504
1.357,-0.341588,0.322432,0.144382,0.269468,0.549529,0.341588
1.358,-0.341647,1.73599,0.144652,0.270593,0.551265,0.341647
1.359,-0.34274,-1.74467,0.144921,0.268236,0.54952,0.34274
1.36,-0.341284,-1.09125,0.145189,0.266536,0.548429,0.341284
1.361,-0.340307,0.960352,0.145456,0.266889,0.549389,0.340307
1.362,-0.340832,-0.187278,0.145722,0.266095,0.549202,0.340832
1.363,-0.340517,-1.8589,0.145987,0.26363,0.547343,0.340517
1.364,-0.338978,-1.34489,0.14625,0.261684,0.545998,0.338978
1.365,-0.337816,-0.0388235,0.146511,0.261046,0.545959,0.337816
1.366,-0.33761,-0.897328,0.146771,0.259551,0.545062,0.33761
1.367,-0.336776,2.06321,0.147032,0.261017,0.547125,0.336776
1.368,-0.338109,-0.282719,0.147292,0.260135,0.546842,0.338109
1.369,-0.337724,-0.604788,0.147552,0.258933,0.546238,0.337724
1.37,-0.337104,-0.115648,0.14781,0.258222,0.546122,0.337104
1.371,-0.336842,0.727401,0.148069,0.258354,0.546849,0.336842
1.372,-0.337197,-1.90967,0.148326,0.25585,0.54494,0.337197
1.373,-0.335621,-1.01281,0.148581,0.254247,0.543927,0.335621
1.374,-0.334702,-0.612683,0.148834,0.253046,0.543314,0.334702
1.375,-0.334077,1.21589,0.149088,0.253674,0.54453,0.334077
1.376,-0.33479,-1.31725,0.14934,0.25177,0.543213,0.33479
1.377,-0.333648,0.524315,0.149592,0.251708,0.543737,0.333648
1.378,-0.333856,0.207793,0.149844,0.251331,0.543945,0.333856
1.379,-0.333831,1.17976,0.150095,0.251925,0.545125,0.333831
1.38,-0.334517,-0.0987542,0.150347,0.25124,0.545026,0.334517
1.381,-0.334268,1.4711,0.150599,0.252126,0.546497,0.334268
1.382,-0.335167,1.82092,0.150851,0.253359,0.548318,0.335167
1.383,-0.336323,0.665789,0.151105,0.253435,0.548984,0.336323
1.384,-0.336632,-1.19367,0.151357,0.251652,0.54779,0.336632
1.385,-0.335579,0.530643,0.151609,0.251595,0.548321,0.335579
1.386,-0.335789,0.0910919,0.15186,0.251099,0.548412,0.335789
1.387,-0.335678,0.831004,0.152111,0.251343,0.549243,0.335678
1.388,-0.336107,-0.955182,0.152362,0.249801,0.548288,0.336107
1.389,-0.335229,0.0192519,0.152611,0.249236,0.548307,0.335229
1.39,-0.335065,-1.14238,0.15286,0.24751,0.547165,0.335065
1.391,-0.33405,0.666664,0.153107,0.247595,0.547831,0.33405
1.392,-0.33436,0.842711,0.153355,0.247856,0.548674,0.33436
1.393,-0.334798,0.934339,0.153603,0.248207,0.549608,0.334798
1.394,-0.335304,-1.00085,0.153851,0.246624,0.548607,0.335304
1.395,-0.334392,-0.0251247,0.154097,0.246018,0.548582,0.334392
1.396,-0.334194,-0.489313,0.154342,0.244949,0.548093,0.334194
1.397,-0.333657,-1.9667,0.154586,0.242405,0.546126,0.333657
1.398,-0.332039,-3.11849,0.154827,0.238714,0.543008,0.332039
1.399,-0.329577,-0.182752,0.155065,0.237963,0.542825,0.329577
1.4,-0.329266,-2.60787,0.155301,0.23479,0.540217,0.329266
1.401,-0.327179,-0.900294,0.155535,0.233328,0.539317,0.327179
1.402,-0.326343,1.25073,0.155769,0.234019,0.540568,0.326343
1.403,-0.327083,1.45882,0.156004,0.234916,0.542026,0.327083
1.404,-0.327974,0.0269319,0.156238,0.23438,0.542053,0.327974
1.405,-0.327817,2.27475,0.156473,0.236092,0.544328,0.327817
1.406,-0.329305,-0.820755,0.156709,0.234707,0.543507,0.329305
1.407,-0.328526,-1.15006,0.156943,0.232994,0.542357,0.328526
1.408,-0.327506,0.911265,0.157176,0.233345,0.543269,0.327506
1.409,-0.327996,-1.18911,0.157408,0.231595,0.542079,0.327996
1.41,-0.326948,0.644345,0.15764,0.231681,0.542724,0.326948
1.411,-0.327242,0.824857,0.157872,0.231947,0.543549,0.327242
1.412,-0.327669,-1.61744,0.158103,0.229771,0.541931,0.327669
1.413,-0.326306,-1.49782,0.158331,0.227718,0.540433,0.326306
1.414,-0.325032,0.688301,0.158559,0.227853,0.541122,0.325032
1.415,-0.325359,-0.774264,0.158786,0.226527,0.540347,0.325359
1.416,-0.324615,1.47642,0.159013,0.227451,0.541824,0.324615
1.417,-0.325519,1.47546,0.159241,0.228373,0.543299,0.325519
1.418,-0.326422,-0.467224,0.159469,0.227352,0.542832,0.326422
1.419,-0.325902,-1.18168,0.159696,0.225618,0.54165,0.325902
1.42,-0.324859,-0.881324,0.159921,0.224187,0.540769,0.324859
1.421,-0.324037,1.85215,0.160145,0.22549,0.542621,0.324037
1.422,-0.325215,0.99769,0.160371,0.225937,0.543619,0.325215
1.423,-0.325768,-0.829842,0.160596,0.224556,0.542789,0.325768
1.424,-0.324983,-1.33326,0.16082,0.222674,0.541456,0.324983
1.425,-0.323829,-0.635488,0.161042,0.221493,0.54082,0.323829
1.426,-0.323186,-0.698181,0.161263,0.22025,0.540122,0.323186
1.427,-0.322497,-0.360327,0.161483,0.219348,0.539762,0.322497
1.428,-0.322056,-3.43091,0.1617,0.215377,0.536331,0.322056
1.429,-0.319367,1.56464,0.161916,0.216407,0.537896,0.319367
1.43,-0.320337,0.0209255,0.162132,0.215891,0.537916,0.320337
1.431,-0.320175,3.03649,0.162349,0.21839,0.540953,0.320175
1.432,-0.322222,0.303176,0.162567,0.218153,0.541256,0.322222
1.433,-0.322267,-0.350695,0.162785,0.217262,0.540905,0.322267
1.434,-0.321832,0.261385,0.163002,0.216985,0.541167,0.321832
1.435,-0.321846,-0.137626,0.163219,0.216309,0.541029,0.321846
1.436,-0.321568,-1.66395,0.163434,0.214108,0.539365,0.321568
1.437,-0.320172,-1.0232,0.163648,0.212551,0.538342,0.320172
1.438,-0.319246,-3.54867,0.163858,0.208473,0.534793,0.319246
1.439,-0.316471,-0.262041,0.164066,0.207686,0.534531,0.316471
1.44,-0.316103,1.04772,0.164274,0.20821,0.535579,0.316103
1.441,-0.316694,0.319599,0.164482,0.208005,0.535899,0.316694
1.442,-0.316752,-1.21907,0.164689,0.206262,0.53468,0.316752
1.443,-0.315683,-1.88139,0.164894,0.20386,0.532798,0.315683
1.444,-0.31413,-0.633845,0.165098,0.202708,0.532164,0.31413
1.445,-0.31349,0.935705,0.165301,0.203128,0.5331,0.31349
1.446,-0.314,1.47502,0.165504,0.204085,0.534575,0.314
1.447,-0.314905,-0.442587,0.165708,0.203124,0.534132,0.314905
1.448,-0.314405,-0.814095,0.16591,0.201793,0.533318,0.314405
1.449,-0.313633,2.44048,0.166113,0.203717,0.535759,0.313633
1.45,-0.315244,-0.587383,0.166316,0.202611,0.535171,0.315244
1.451,-0.314638,0.967708,0.166519,0.203062,0.536139,0.314638
1.452,-0.31517,0.956481,0.166722,0.2035,0.537096,0.31517
1.453,-0.315694,0.019773,0.166926,0.203,0.537115,0.315694
1.454,-0.315532,-0.29316,0.167128,0.202189,0.536822,0.315532
1.455,-0.315141,-1.91783,0.167329,0.199755,0.534904,0.315141
1.456,-0.31356,1.60317,0.167529,0.200845,0.536508,0.31356
1.457,-0.314558,-0.670652,0.16773,0.199659,0.535837,0.314558
1.458,-0.31389,1.01004,0.16793,0.200155,0.536847,0.31389
1.459,-0.314453,0.442675,0.16813,0.200083,0.53729,0.314453
1.46,-0.314601,0.417833,0.16833,0.199987,0.537707,0.314601
1.461,-0.31473,2.29672,0.168531,0.201768,0.540004,0.31473
1.462,-0.316235,-0.954102,0.168732,0.200296,0.53905,0.316235
1.463,-0.315359,0.00452183,0.168932,0.199786,0.539055,0.315359
1.464,-0.315185,0.843839,0.169132,0.200114,0.539898,0.315185
1.465,-0.315625,-0.647948,0.169331,0.198951,0.539251,0.315625
1.466,-0.314973,-0.691992,0.169529,0.197746,0.538559,0.314973
1.467,-0.314289,-1.84789,0.169726,0.195387,0.536711,0.314289
1.468,-0.312759,-1.67939,0.16992,0.193201,0.535031,0.312759
1.469,-0.311353,-3.00738,0.170112,0.18969,0.532024,0.311353
1.47,-0.308975,-0.341793,0.170301,0.18885,0.531682,0.308975
1.471,-0.308549,0.38549,0.17049,0.188739,0.532068,0.308549
1.472,-0.308656,0.594771,0.170679,0.188836,0.532662,0.308656
1.473,-0.308916,1.11222,0.170868,0.18945,0.533775,0.308916
1.474,-0.309555,0.184822,0.171057,0.189136,0.533959,0.309555
1.475,-0.309514,-1.08426,0.171245,0.187554,0.532875,0.309514
